"County
Number","District
Number","School
Number","County
Name",District Name,School Name,Enrollment,Number tested,"Percent
tested","Average
score",Total scores above 21,Percent scores above 21,,,
49,70920,4934154,Sonoma,Santa Rosa High,Montgomery High,372,36,9.7,    25.3,      31,     8.3,,,
49,70920,4935292,Sonoma,Santa Rosa High,Piner High,324,10,3.1,NA,NA,NA,,,
49,70920,4935607,Sonoma,Santa Rosa High,Ridgway High (Cont.),146,0,0,    0,       0,     0.0,,,
49,70920,4936803,Sonoma,Santa Rosa High,Santa Rosa High,394,53,13.5,    24.8,      46,    11.7,,,
49,70953,4930152,Sonoma,Sonoma Valley Unified,Creekside High (Cont.),17,0,0,    0,       0,     0.0,,,
49,70953,4937256,Sonoma,Sonoma Valley Unified,Sonoma Valley High,299,49,16.4,    23.3,      36,    12.0,,,
49,70961,4930319,Sonoma,Twin Hills Union Elementary,Orchard View,10,0,0,    0,       0,     0.0,,,
49,73882,4930046,Sonoma,Cotati-Rohnert Park Unified,El Camino High (Cont.),33,0,0,    0,       0,     0.0,,,
49,73882,4930194,Sonoma,Cotati-Rohnert Park Unified,Phoenix High (Cont.),4,0,0,    0,       0,     0.0,,,
49,73882,4935482,Sonoma,Cotati-Rohnert Park Unified,Rancho Cotate High,446,61,13.7,    22.0,      36,     8.1,,,
49,75358,4930228,Sonoma,Windsor Unified,Windsor High,248,25,10.1,    24.6,      23,     9.3,,,
49,75358,4930269,Sonoma,Windsor Unified,Windsor Oaks Academy,20,0,0,    0,       0,     0.0,,,
49,75390,4930251,Sonoma,Healdsburg Unified,Marce Becerra Academy (Cont),5,0,0,    0,       0,     0.0,,,
49,75390,4932554,Sonoma,Healdsburg Unified,Healdsburg High,242,34,14,    25.1,      29,    12.0,,,
50,10504,5030069,Stanislaus,Stanislaus Co. Office of Education,Juvenile Hall/Court,32,0,0,    0,       0,     0.0,,,
50,10504,5030226,Stanislaus,Stanislaus Co. Office of Education,Petersen Alternative Ctr (Community),193,0,0,    0,       0,     0.0,,,
50,10504,5030234,Stanislaus,Stanislaus Co. Office of Education,Valley Business High,23,0,0,    0,       0,     0.0,,,
50,10504,5030309,Stanislaus,Stanislaus Co. Office of Education,Stanislaus Teen Recovery,6,0,0,    0,       0,     0.0,,,
50,10504,5030325,Stanislaus,Stanislaus Co. Office of Education,Community Middle College,24,0,0,    0,       0,     0.0,,,
50,10504,6069546,Stanislaus,Stanislaus Co. Office of Education,Special Education,23,0,0,    0,       0,     0.0,,,
50,71043,5030168,Stanislaus,Ceres Unified,Endeavor Alternative,92,0,0,    0,       0,     0.0,,,
50,71043,5030200,Stanislaus,Ceres Unified,Argus High (Cont.),103,0,0,    0,       0,     0.0,,,
50,71043,5030879,Stanislaus,Ceres Unified,Ceres High,471,17,3.6,    19.6,       7,     1.5,,,
50,71068,5030267,Stanislaus,Denair Unified,Denair Charter Academy,37,0,0,    0,       0,     0.0,,,
50,71068,5031521,Stanislaus,Denair Unified,Denair High,76,8,10.5,NA,NA,NA,,,
50,71134,5030275,Stanislaus,Keyes Union Elementary,Gold Rush Home Study Charter,14,0,0,    0,       0,     0.0,,,
50,71175,5030010,Stanislaus,Modesto City High,Beyer (Fred C.) High,666,86,12.9,    22.0,      49,     7.4,,,
50,71175,5030135,Stanislaus,Modesto City High,Johansen (Peter) High,598,70,11.7,    23.0,      45,     7.5,,,
50,71175,5031380,Stanislaus,Modesto City High,Grace M. Davis High,611,70,11.5,    21.7,      42,     6.9,,,
50,71175,5031802,Stanislaus,Modesto City High,Thomas Downey High,512,38,7.4,    20.3,      20,     3.9,,,
50,71175,5034905,Stanislaus,Modesto City High,Modesto High,617,88,14.3,    23.8,      62,    10.0,,,
50,71175,5034913,Stanislaus,Modesto City High,Elliot (Robert) Alter. Ed.,528,0,0,    0,       0,     0.0,,,
50,71217,5030127,Stanislaus,Patterson Joint Unified,Del Puerto High (Cont.),35,0,0,    0,       0,     0.0,,,
50,71217,5036256,Stanislaus,Patterson Joint Unified,Patterson High,213,36,16.9,    18.8,      12,     5.6,,,
50,71316,5030218,Stanislaus,Turlock Joint Union High,Freedom Alternative High,78,0,0,    0,       0,     0.0,,,
50,71316,5036884,Stanislaus,Turlock Joint Union High,Roselawn High (Cont.),92,0,0,    0,       0,     0.0,,,
50,71316,5037700,Stanislaus,Turlock Joint Union High,Turlock High,717,65,9.1,    20.8,      33,     4.6,,,
50,73601,5030036,Stanislaus,Newman-Crows Landing Unified,West Side Valley High (Cont.),10,0,0,    0,       0,     0.0,,,
50,73601,5030184,Stanislaus,Newman-Crows Landing Unified,Newman-Crows Landing Independent Study,8,0,0,    0,       0,     0.0,,,
50,73601,5035902,Stanislaus,Newman-Crows Landing Unified,Orestimba High,154,7,4.5,NA,NA,NA,,,
50,75549,5032651,Stanislaus,Hughson Unified,Hughson High,176,9,5.1,NA,NA,NA,,,
50,75549,5032669,Stanislaus,Hughson Unified,Dickens (Billy Joe) High (Cont.),14,0,0,    0,       0,     0.0,,,
50,75556,5036850,Stanislaus,Riverbank Unified,Riverbank High,178,31,17.4,    19.6,      12,     6.7,,,
50,75564,5030176,Stanislaus,Oakdale Joint Unified,Oakdale Home Study Charter,20,0,0,    0,       0,     0.0,,,
50,75564,5030192,Stanislaus,Oakdale Joint Unified,Valley Oak High (Alternative),27,0,0,    0,       0,     0.0,,,
50,75564,5031950,Stanislaus,Oakdale Joint Unified,East Stanislaus High,23,0,0,    0,       0,     0.0,,,
50,75564,5035654,Stanislaus,Oakdale Joint Unified,Oakdale High,328,26,7.9,    21.0,      12,     3.7,,,
50,75572,5030259,Stanislaus,Waterford Unified,Waterford High,98,0,0,    0,       0,     0.0,,,
50,75572,5030317,Stanislaus,Waterford Unified,Connecting Waters Charter,147,1,0.7,NA,NA,NA,,,
51,10512,5130083,Sutter,Sutter Co. Office of Education,Alternative/Opportunity,21,0,0,    0,       0,     0.0,,,
51,10512,6069454,Sutter,Sutter Co. Office of Education,Special Education,30,0,0,    0,       0,     0.0,,,
51,71373,5130117,Sutter,East Nicolaus Joint Union High,Three Rivers High (Cont.),4,0,0,    0,       0,     0.0,,,
51,71373,5132758,Sutter,East Nicolaus Joint Union High,East Nicolaus High,67,1,1.5,NA,NA,NA,,,
51,71399,5130067,Sutter,Live Oak Unified,Live Oak Alternative,8,0,0,    0,       0,     0.0,,,
51,71399,5135256,Sutter,Live Oak Unified,Live Oak High,106,22,20.8,    17.7,       6,     5.7,,,
51,71449,5130042,Sutter,Sutter Union High,Butte View High (Cont.),15,0,0,    0,       0,     0.0,,,
51,71449,5137500,Sutter,Sutter Union High,Sutter High,140,6,4.3,NA,NA,NA,,,
51,71464,5130018,Sutter,Yuba City Unified,Powell (Albert) Continuation,79,0,0,    0,       0,     0.0,,,
51,71464,5130075,Sutter,Yuba City Unified,Yuba City Unified Alternative,45,0,0,    0,       0,     0.0,,,
51,71464,5130125,Sutter,Yuba City Unified,Yuba City Charter,18,0,0,    0,       0,     0.0,,,
51,71464,5139001,Sutter,Yuba City Unified,Yuba City High,579,72,12.4,    22.4,      48,     8.3,,,
52,10520,5230016,Tehama,Tehama Co. Office of Education,Juvenile Hall/Community,5,0,0,    0,       0,     0.0,,,
52,10520,6069462,Tehama,Tehama Co. Office of Education,Special Education,1,0,0,    0,       0,     0.0,,,
52,71506,5230057,Tehama,Corning Union High,Corning-Center Altern Learn (Comm Day),3,0,0,    0,       0,     0.0,,,
52,71506,5231675,Tehama,Corning Union High,Centennial (Continuation) High,34,0,0,    0,       0,     0.0,,,
52,71506,5231709,Tehama,Corning Union High,Corning High,203,6,3,NA,NA,NA,,,
52,71571,5230032,Tehama,Los Molinos Unified,Los Molinos High Community Day,1,0,0,    0,       0,     0.0,,,
52,71571,5235106,Tehama,Los Molinos Unified,Los Molinos High,43,4,9.3,NA,NA,NA,,,
52,71639,5230040,Tehama,Red Bluff Joint Union High,Rebound (Community Day),4,0,0,    0,       0,     0.0,,,
52,71639,5230065,Tehama,Red Bluff Joint Union High,Red Bluff Independent Study High,83,0,0,    0,       0,     0.0,,,
52,71639,5237151,Tehama,Red Bluff Joint Union High,Salisbury High (Cont.),40,0,0,    0,       0,     0.0,,,
52,71639,5237201,Tehama,Red Bluff Joint Union High,Red Bluff High,378,43,11.4,    21.0,      22,     5.8,,,
53,10538,5330048,Trinity,Trinity Co. Office of Education,Trinity County Juvenile Hall,2,0,0,    0,       0,     0.0,,,
53,10538,6069421,Trinity,Trinity Co. Office of Education,Special Education,2,0,0,    0,       0,     0.0,,,
53,71779,5330014,Trinity,Trinity Union High,Alps View High (Cont.),21,0,0,    0,       0,     0.0,,,
53,71779,5337456,Trinity,Trinity Union High,Trinity High,120,10,8.3,NA,NA,NA,,,
53,73833,5337423,Trinity,Southern Trinity Joint Unified,Southern Trinity High,4,2,50,NA,NA,NA,,,
53,75028,5330022,Trinity,Mountain Valley Unified,Valley High (Cont.),2,0,0,    0,       0,     0.0,,,
53,75028,5330089,Trinity,Mountain Valley Unified,Mountain Valley Community Day,1,0,0,    0,       0,     0.0,,,
53,75028,5337407,Trinity,Mountain Valley Unified,Hayfork High,42,6,14.3,NA,NA,NA,,,
54,10546,5430061,Tulare,Tulare Co. Office of Education,Juvenile Court Schools,74,0,0,    0,       0,     0.0,,,
54,10546,5430327,Tulare,Tulare Co. Office of Education,La Sierra High,69,0,0,    0,       0,     0.0,,,
54,10546,5430343,Tulare,Tulare Co. Office of Education,Tulare County Community,38,0,0,    0,       0,     0.0,,,
54,10546,6069439,Tulare,Tulare Co. Office of Education,Special Education,15,0,0,    0,       0,     0.0,,,
54,71803,5430111,Tulare,Alpaugh Unified,Tule High (Cont.),2,0,0,    0,       0,     0.0,,,
54,71803,5430301,Tulare,Alpaugh Unified,Alpaugh Junior-Senior High,13,1,7.7,NA,NA,NA,,,
54,71860,5430095,Tulare,Cutler-Orosi Joint Unified,Esperanza High (Ind Study),29,0,0,    0,       0,     0.0,,,
54,71860,5430244,Tulare,Cutler-Orosi Joint Unified,Cutler-Orosi Community Day,2,0,0,    0,       0,     0.0,,,
54,71860,5430806,Tulare,Cutler-Orosi Joint Unified,Lovell High (Cont.),30,0,0,    0,       0,     0.0,,,
54,71860,5433230,Tulare,Cutler-Orosi Joint Unified,Orosi High,171,1,0.6,NA,NA,NA,,,
54,71928,5430087,Tulare,Exeter Union High,Exeter Independent Study/Alter. Ed.,9,0,0,    0,       0,     0.0,,,
54,71928,5431598,Tulare,Exeter Union High,Exeter High,201,7,3.5,NA,NA,NA,,,
54,71928,5431614,Tulare,Exeter Union High,Kaweah High (Cont.),36,1,2.8,NA,NA,NA,,,
54,71993,5430194,Tulare,Lindsay Unified,Cairns (John J.) Continuation High,29,0,0,    0,       0,     0.0,,,
54,71993,5432414,Tulare,Lindsay Unified,Lindsay Senior High,214,32,15,    18.1,       6,     2.8,,,
54,72165,5430038,Tulare,Strathmore Union High,Frazier High (Cont.),18,0,0,    0,       0,     0.0,,,
54,72165,5434931,Tulare,Strathmore Union High,Strathmore High,88,9,10.2,NA,NA,NA,,,
54,72249,5430145,Tulare,Tulare Joint Union High,Tulare Tech Prep Cont. High,85,0,0,    0,       0,     0.0,,,
54,72249,5430186,Tulare,Tulare Joint Union High,Sierra Vista High (Alter),126,0,0,    0,       0,     0.0,,,
54,72249,5435409,Tulare,Tulare Joint Union High,Tulare High,377,25,6.6,    22.5,      17,     4.5,,,
54,72249,5435466,Tulare,Tulare Joint Union High,Tulare Western High,383,43,11.2,    21.2,      24,     6.3,,,
54,72256,5430012,Tulare,Visalia Unified,River Bend (OH),4,0,0,    0,       0,     0.0,,,
54,72256,5430046,Tulare,Visalia Unified,Golden West High,528,35,6.6,    20.5,      15,     2.8,,,
54,72256,5430178,Tulare,Visalia Unified,Charter Oak (Char),8,0,0,    0,       0,     0.0,,,
54,72256,5430269,Tulare,Visalia Unified,Charter Alternatives Academy,2,0,0,    0,       0,     0.0,,,
54,72256,5432828,Tulare,Visalia Unified,Mt. Whitney High,401,18,4.5,    24.1,      15,     3.7,,,
54,72256,5434527,Tulare,Visalia Unified,Redwood High,529,48,9.1,    21.5,      32,     6.0,,,
54,72256,5435839,Tulare,Visalia Unified,Sequoia High (Cont.),278,0,0,    0,       0,     0.0,,,
54,72280,5430285,Tulare,Woodlake Union High,Woodlake Community Day,3,0,0,    0,       0,     0.0,,,
54,72280,5436258,Tulare,Woodlake Union High,Bravo Lake High (Cont.),11,0,0,    0,       0,     0.0,,,
54,72280,5436282,Tulare,Woodlake Union High,Woodlake High,180,59,32.8,    16.9,      11,     6.1,,,
54,75325,5430210,Tulare,Farmersville Unified,Farmersville High,98,29,29.6,    15.5,       3,     3.1,,,
54,75325,5430277,Tulare,Farmersville Unified,Deep Creek Academy,40,0,0,    0,       0,     0.0,,,
54,75523,5430228,Tulare,Porterville Unified,Vine Street Community Day,2,0,0,    0,       0,     0.0,,,
54,75523,5430251,Tulare,Porterville Unified,Granite Hills High,305,9,3,NA,NA,NA,,,
54,75523,5430350,Tulare,Porterville Unified,Prospect Education Center,57,0,0,    0,       0,     0.0,,,
54,75523,5430624,Tulare,Porterville Unified,Citrus High (Cont.),143,0,0,    0,       0,     0.0,,,
54,75523,5432786,Tulare,Porterville Unified,Monache High,388,18,4.6,    25.2,      14,     3.6,,,
54,75523,5434113,Tulare,Porterville Unified,Porterville High,337,18,5.3,    18.9,       4,     1.2,,,
54,75531,5431119,Tulare,Dinuba Unified,Sierra Vista High (Cont.),46,0,0,    0,       0,     0.0,,,
54,75531,5431184,Tulare,Dinuba Unified,Dinuba High,306,37,12.1,    18.8,      11,     3.6,,,
55,10553,5530035,Tuolumne,Tuolumne Co. Office of Education,Alternative/Opportunity,3,0,0,    0,       0,     0.0,,,
55,10553,5530118,Tuolumne,Tuolumne Co. Office of Education,Juvenile Hall/Community,1,0,0,    0,       0,     0.0,,,
55,10553,5530142,Tuolumne,Tuolumne Co. Office of Education,Special Education,3,0,0,    0,       0,     0.0,,,
55,72389,5530019,Tuolumne,Sonora Union High,Cassina (Dario) High (Cont.),28,0,0,    0,       0,     0.0,,,
55,72389,5530043,Tuolumne,Sonora Union High,Bird (Theodore) High (Alter),64,0,0,    0,       0,     0.0,,,
55,72389,5536503,Tuolumne,Sonora Union High,Sonora High,323,20,6.2,    23.8,      17,     5.3,,,
55,72413,5530050,Tuolumne,Summerville Union High,Long Barn High (Cont.),13,0,0,    0,       0,     0.0,,,
55,72413,5530175,Tuolumne,Summerville Union High,Mountian High,1,0,0,    0,       0,     0.0,,,
55,72413,5536750,Tuolumne,Summerville Union High,Summerville High,156,3,1.9,NA,NA,NA,,,
55,75184,5530076,Tuolumne,Big Oak Flat-Groveland Unified,Tioga High,32,0,0,    0,       0,     0.0,,,
55,75184,5530084,Tuolumne,Big Oak Flat-Groveland Unified,Pedro (Don) High,13,0,0,    0,       0,     0.0,,,
56,10561,5630223,Ventura,Ventura Co. Office of Education,Juvenile Court Schools,95,0,0,    0,       0,     0.0,,,
56,10561,5630397,Ventura,Ventura Co. Office of Education,Gateway County Community,312,0,0,    0,       0,     0.0,,,
56,72454,5630173,Ventura,Fillmore Unified,Fillmore Community High (Cont.),12,0,0,    0,       0,     0.0,,,
56,72454,5632021,Ventura,Fillmore Unified,Fillmore Senior High,213,20,9.4,    19.6,       6,     2.8,,,
56,72470,5630363,Ventura,Mesa Union Elementary,Golden Valley Charter,12,0,0,    0,       0,     0.0,,,
56,72520,5631817,Ventura,Ojai Unified,Chaparral High (Cont.),21,0,0,    0,       0,     0.0,,,
56,72520,5634076,Ventura,Ojai Unified,Nordhoff High,277,12,4.3,    23.1,       6,     2.2,,,
56,72546,5630066,Ventura,Oxnard Union High,Frontier High (Cont.),223,0,0,    0,       0,     0.0,,,
56,72546,5630330,Ventura,Oxnard Union High,Pacific View High (Com Day),11,0,0,    0,       0,     0.0,,,
56,72546,5630355,Ventura,Oxnard Union High,Puente High,54,0,0,    0,       0,     0.0,,,
56,72546,5630389,Ventura,Oxnard Union High,Pacifica High,50,0,0,    0,       0,     0.0,,,
56,72546,5631619,Ventura,Oxnard Union High,Camarillo (Adolfo) High,634,81,12.8,    24.3,      66,    10.4,,,
56,72546,5631742,Ventura,Oxnard Union High,Channel Islands High,739,63,8.5,    20.1,      30,     4.1,,,
56,72546,5632849,Ventura,Oxnard Union High,Hueneme High,576,26,4.5,    19.5,       9,     1.6,,,
56,72546,5634548,Ventura,Oxnard Union High,Oxnard High,761,40,5.3,    22.0,      24,     3.2,,,
56,72546,5634761,Ventura,Oxnard Union High,Rio Mesa High,622,46,7.4,    21.3,      28,     4.5,,,
56,72595,5635776,Ventura,Santa Paula Union High,Santa Paula High,328,18,5.5,    17.6,       3,     0.9,,,
56,72595,5636170,Ventura,Santa Paula Union High,Renaissance High (Cont.),75,0,0,    0,       0,     0.0,,,
56,72603,5630249,Ventura,Simi Valley Unified,Monte Vista,45,0,0,    0,       0,     0.0,,,
56,72603,5630322,Ventura,Simi Valley Unified,Santa Susana High,231,11,4.8,    23.4,       6,     2.6,,,
56,72603,5634993,Ventura,Simi Valley Unified,Apollo High (Cont.),137,0,0,    0,       0,     0.0,,,
56,72603,5635008,Ventura,Simi Valley Unified,Royal High,584,81,13.9,    24.5,      67,    11.5,,,
56,72603,5636188,Ventura,Simi Valley Unified,Simi Valley High,567,22,3.9,    26.0,      18,     3.2,,,
56,72652,5630272,Ventura,Ventura Unified,Pacific High (Cont.),118,0,0,    0,       0,     0.0,,,
56,72652,5630298,Ventura,Ventura Unified,El Camino High (Alter).,106,4,3.8,NA,NA,NA,,,
56,72652,5630348,Ventura,Ventura Unified,Foothill Technology High,96,11,11.5,    21.7,       6,     6.3,,,
56,72652,5630793,Ventura,Ventura Unified,Buena High,460,74,16.1,    22.4,      49,    10.7,,,
56,72652,5637822,Ventura,Ventura Unified,Ventura High,475,36,7.6,    23.3,      25,     5.3,,,
56,73759,5630108,Ventura,Conejo Valley Unified,Conejo Valley High (Cont.),39,1,2.6,NA,NA,NA,,,
56,73759,5630116,Ventura,Conejo Valley Unified,Westlake High,495,94,19,    24.7,      80,    16.2,,,
56,73759,5630314,Ventura,Conejo Valley Unified,Century High,5,0,0,    0,       0,     0.0,,,
56,73759,5633748,Ventura,Conejo Valley Unified,Newbury Park High,416,28,6.7,    22.8,      19,     4.6,,,
56,73759,5637004,Ventura,Conejo Valley Unified,Thousand Oaks High,598,80,13.4,    25.0,      70,    11.7,,,
56,73874,5630132,Ventura,Oak Park Unified,Oak Park High,256,70,27.3,    25.0,      65,    25.4,,,
56,73874,5630199,Ventura,Oak Park Unified,Oak View High (Cont.),17,0,0,    0,       0,     0.0,,,
56,73940,5630215,Ventura,Moorpark Unified,Community High (Cont.),87,0,0,    0,       0,     0.0,,,
56,73940,5630371,Ventura,Moorpark Unified,The High School at Moorpark College,74,7,9.5,NA,NA,NA,,,
56,73940,5633250,Ventura,Moorpark Unified,Moorpark High,472,87,18.4,    22.4,      53,    11.2,,,
57,10579,5730106,Yolo,Yolo Co. Office of Education,Dan Jacobs,10,0,0,    0,       0,     0.0,,,
57,10579,5730148,Yolo,Yolo Co. Office of Education,Yolo County Community,7,0,0,    0,       0,     0.0,,,
57,10579,6077275,Yolo,Yolo Co. Office of Education,Special Education,6,0,0,    0,       0,     0.0,,,
57,72678,5730098,Yolo,Davis Joint Unified,Davis School for Independent Study,41,0,0,    0,       0,     0.0,,,
57,72678,5732201,Yolo,Davis Joint Unified,Davis Senior High,578,87,15.1,    24.6,      71,    12.3,,,
57,72678,5732219,Yolo,Davis Joint Unified,King (Martin Luther) High (Cont.),48,0,0,    0,       0,     0.0,,,
57,72686,5730056,Yolo,Esparto Unified,Madison Community High,8,0,0,    0,       0,     0.0,,,
57,72686,5732904,Yolo,Esparto Unified,Esparto High,57,1,1.8,NA,NA,NA,,,
57,72694,5730080,Yolo,Washington Unified,West Sacramento School for Independent Study,34,0,0,    0,       0,     0.0,,,
57,72694,5735154,Yolo,Washington Unified,River City Senior High,342,16,4.7,    18.9,       8,     2.3,,,
57,72694,5739552,Yolo,Washington Unified,Yolo High (Cont.),26,0,0,    0,       0,     0.0,,,
57,72702,5730049,Yolo,Winters Joint Unified,Wolfskill High (Cont.),14,0,0,    0,       0,     0.0,,,
57,72702,5738505,Yolo,Winters Joint Unified,Winters High,147,37,25.2,    18.8,      14,     9.5,,,
57,72710,5738802,Yolo,Woodland Joint Unified,Woodland Senior High,648,73,11.3,    20.4,      33,     5.1,,,
57,72710,5738810,Yolo,Woodland Joint Unified,Cache Creek High (Cont.),113,0,0,    0,       0,     0.0,,,
58,10587,5830047,Yuba,Yuba Co. Office of Education,Juvenile Hall/Community,16,0,0,    0,       0,     0.0,,,
58,10587,5830112,Yuba,Yuba Co. Office of Education,Yuba County Career Prep. Charter,121,0,0,    0,       0,     0.0,,,
58,10587,6069249,Yuba,Yuba Co. Office of Education,Special Education,6,0,0,    0,       0,     0.0,,,
58,72728,6115935,Yuba,Camptonville Elementary,Camptonville Academy,25,1,4,NA,NA,NA,,,
